sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
1386,6.659,-0.02,0.93,0.83,0.15,-0.39,10.53,100.0,-71
1387,6.743,-0.02,1.01,0.93,0.20,-0.34,10.41,100.0,-71
1388,6.827,-0.01,0.96,0.88,0.24,-0.29,10.30,100.0,-71
1389,6.910,-0.01,0.95,0.88,0.20,-0.29,10.18,100.0,-71
1390,6.994,-0.03,1.01,0.93,0.20,-0.34,10.07,100.0,-71
1391,7.077,-0.04,0.94,0.88,0.15,-0.29,9.97,100.0,-71
1392,7.178,-0.01,0.91,0.78,0.15,-0.44,10.60,100.0,-77
1393,7.278,-0.16,0.98,0.93,0.20,-0.24,10.46,100.0,-77
1394,7.378,-0.17,1.01,0.93,0.20,-0.34,10.34,100.0,-77
1395,7.479,-0.17,1.03,0.93,0.20,-0.39,10.21,100.0,-77
1396,7.579,-0.14,0.95,0.88,0.20,-0.29,10.09,100.0,-77
1397,7.679,-0.11,1.01,0.93,0.20,-0.34,9.97,100.0,-77
1398,7.763,-0.02,0.89,0.78,0.15,-0.39,10.57,100.0,-76
1399,7.846,-0.04,1.00,0.93,0.20,-0.29,10.47,100.0,-76
1400,7.930,-0.08,0.97,0.88,0.20,-0.34,10.37,100.0,-76
1401,8.014,-0.08,0.96,0.88,0.24,-0.29,10.27,100.0,-76
1402,8.097,-0.14,0.94,0.88,0.15,-0.29,10.17,100.0,-76
1403,8.181,-0.09,1.02,0.93,0.24,-0.34,10.08,100.0,-76
1404,8.265,-0.07,0.93,0.78,0.10,-0.49,10.65,100.0,-77
1405,8.349,-0.12,0.95,0.88,0.20,-0.29,10.55,100.0,-77
1406,8.432,-0.08,0.90,0.83,0.20,-0.29,10.46,100.0,-77
1407,8.516,-0.08,0.92,0.83,0.24,-0.29,10.36,100.0,-77
1408,8.600,-0.06,1.01,0.93,0.20,-0.34,10.49,100.0,-77
1409,8.683,-0.06,0.97,0.88,0.20,-0.34,10.63,100.0,-77
1410,8.767,-0.04,0.89,0.78,0.15,-0.39,11.44,100.0,-76
1411,8.850,-0.09,0.90,0.83,0.20,-0.29,11.59,100.0,-76
