sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
3409,7.496,0.11,0.92,0.88,0.10,-0.24,10.60,96.2,-55
3410,7.525,0.11,0.91,0.88,0.15,-0.15,10.55,96.2,-55
3411,7.553,0.11,0.95,0.88,0.20,-0.29,10.51,96.2,-55
3412,7.582,0.02,0.95,0.88,0.20,-0.29,10.47,96.2,-55
3413,7.610,0.04,0.88,0.83,0.15,-0.24,10.43,96.2,-55
3414,7.970,0.16,0.77,0.74,0.20,-0.15,10.72,96.4,-58
3415,7.998,0.10,0.95,0.88,0.20,-0.29,10.68,96.4,-58
3416,8.027,0.03,0.89,0.83,0.20,-0.24,10.64,96.4,-58
3417,8.056,0.03,0.90,0.83,0.24,-0.24,10.60,96.4,-58
3418,8.084,-0.03,0.98,0.93,0.20,-0.24,10.57,96.4,-58
3419,8.113,0.00,0.92,0.88,0.20,-0.20,10.53,96.4,-58
3420,8.472,0.05,0.89,0.83,0.20,-0.24,10.79,96.6,-57
3421,8.501,0.00,1.01,0.93,0.20,-0.34,10.76,96.6,-57
3422,8.529,0.02,0.89,0.83,0.20,-0.24,10.72,96.6,-57
3423,8.558,0.02,0.95,0.88,0.20,-0.29,10.68,96.6,-57
3424,8.587,0.02,0.93,0.88,0.15,-0.24,10.65,96.6,-57
3425,8.615,-0.01,0.88,0.83,0.20,-0.20,10.61,96.6,-57
3426,9.074,0.08,0.84,0.78,0.20,-0.24,10.74,96.8,-57
3427,9.103,0.01,0.94,0.88,0.15,-0.29,10.70,96.8,-57
3428,9.132,0.00,0.96,0.88,0.24,-0.29,10.67,96.8,-57
3429,9.160,0.00,0.94,0.88,0.20,-0.24,10.64,96.8,-57
3430,9.189,0.02,0.92,0.88,0.15,-0.20,10.64,96.8,-57
3431,9.217,-0.02,0.93,0.88,0.15,-0.24,10.64,96.8,-57
3432,9.577,0.01,0.90,0.83,0.15,-0.29,10.90,97.0,-57
3433,9.605,0.06,0.95,0.88,0.20,-0.29,10.90,97.0,-57
3434,9.634,-0.01,0.90,0.83,0.20,-0.29,10.90,97.0,-57
3435,9.663,-0.01,0.92,0.88,0.20,-0.20,10.64,97.0,-57
3436,9.691,-0.07,0.89,0.83,0.20,-0.24,10.64,97.0,-57
3437,9.720,-0.03,0.88,0.83,0.15,-0.24,10.64,97.0,-57
3438,10.079,0.00,0.84,0.78,0.20,-0.24,10.90,97.2,-58
3439,10.108,-0.08,0.94,0.88,0.20,-0.24,10.90,97.2,-58
