sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
16935,10.293,0.15,1.14,-1.08,0.24,-0.29,11.25,100.0,-55
16936,10.322,0.16,1.09,-1.03,0.24,-0.24,11.22,100.0,-55
16937,10.350,0.16,1.09,-1.03,0.24,-0.24,11.19,100.0,-55
16938,10.710,0.18,1.07,-1.03,0.24,-0.15,11.37,100.0,-57
16939,10.739,0.20,1.13,-1.08,0.29,-0.20,11.34,100.0,-57
16940,10.767,0.19,1.03,-0.98,0.29,-0.10,11.31,100.0,-57
16941,10.796,0.19,1.03,-0.98,0.29,-0.15,11.28,100.0,-57
16942,10.824,0.19,1.04,-0.98,0.29,-0.20,11.25,100.0,-57
16943,10.853,0.20,1.06,-1.03,0.24,-0.10,11.22,100.0,-57
16944,11.212,0.24,1.15,-1.08,0.34,-0.20,11.40,100.0,-56
16945,11.241,0.20,1.08,-1.03,0.29,-0.15,11.37,100.0,-56
16946,11.269,0.20,1.03,-0.98,0.29,-0.10,11.34,100.0,-56
16947,11.298,0.20,1.09,-1.03,0.34,-0.15,11.31,100.0,-56
16948,11.327,0.16,1.09,-1.03,0.34,-0.15,11.28,100.0,-56
16949,11.355,0.19,1.07,-1.03,0.29,-0.10,11.25,100.0,-56
16950,11.714,0.24,1.12,-1.08,0.29,-0.05,11.42,100.0,-55
16951,11.743,0.22,1.07,-1.03,0.29,-0.10,11.40,100.0,-55
16952,11.772,0.29,1.08,-1.03,0.29,-0.15,11.37,100.0,-55
16953,11.800,0.29,1.07,-1.03,0.29,-0.10,11.34,100.0,-55
16954,11.829,0.22,1.04,-0.98,0.34,-0.10,11.31,100.0,-55
16955,11.857,0.23,1.14,-1.08,0.29,-0.24,11.28,100.0,-55
16956,12.317,0.28,1.08,-1.03,0.29,-0.15,11.35,100.0,-55
16957,12.346,0.24,1.09,-1.03,0.34,-0.15,11.35,100.0,-55
16958,12.374,0.31,1.09,-1.03,0.34,-0.15,11.35,100.0,-55
16959,12.403,0.31,1.07,-1.03,0.24,-0.15,11.35,100.0,-55
16960,12.431,0.30,1.03,-0.98,0.29,-0.10,11.35,100.0,-55
16961,12.460,0.25,1.07,-1.03,0.24,-0.15,11.35,100.0,-55
16962,12.819,0.32,1.12,-1.08,0.24,-0.20,11.45,100.0,-55
